Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_3862,USER_8972,86.97,Online,2023-01-29 18:06:00,3919.19,Laptop,New York,Restaurants,0,1,10,236.75,4,Mastercard,8,2567.75,OTP,0.1571,0,1
TXN_35094,USER_4815,110.75,POS,2023-12-14 13:41:00,67075.63,Mobile,New York,Clothing,0,0,4,484.92,3,Amex,89,2290.86,Password,0.1995,0,0
TXN_40195,USER_5102,209.18,Online,2023-03-04 07:11:00,15932.19,Mobile,New York,Groceries,0,0,14,10.28,0,Mastercard,105,1895.21,Biometric,0.8742,0,1
TXN_39250,USER_2386,184.5,Bank Transfer,2023-12-02 03:05:00,34642.47,Mobile,Sydney,Travel,0,0,13,10.0,4,Mastercard,91,2730.28,OTP,0.4426,0,1
TXN_6217,USER_7058,17.04,Online,2023-06-28 13:48:00,41936.84,Tablet,Sydney,Electronics,0,0,6,403.46,3,Discover,34,4423.09,OTP,0.4467,0,0
TXN_36775,USER_2767,12.13,Bank Transfer,2023-05-16 12:47:00,86906.22,Laptop,London,Clothing,0,0,4,347.35,1,Discover,73,4849.83,Biometric,0.6382,0,0
TXN_42976,USER_9455,260.47,Online,2023-07-06 23:07:00,93531.71,Tablet,Sydney,Electronics,0,0,8,287.19,1,Mastercard,63,4578.71,OTP,0.978,1,1
TXN_48467,USER_7308,68.1,POS,2023-12-07 16:14:00,58137.59,Laptop,Tokyo,Clothing,0,0,3,441.96,3,Amex,20,3548.05,OTP,0.6328,1,0
TXN_14831,USER_4376,170.02,POS,2023-08-17 00:01:00,91895.42,Tablet,London,Restaurants,0,0,2,321.48,3,Mastercard,98,3879.07,Biometric,0.6698,0,0
TXN_30092,USER_5471,182.66,Bank Transfer,2023-10-30 20:56:00,54959.93,Mobile,Mumbai,Electronics,0,0,5,351.34,0,Visa,126,3278.32,PIN,0.3398,0,0
TXN_8893,USER_4963,92.96,Online,2023-12-30 08:56:00,49229.92,Tablet,Mumbai,Electronics,0,0,4,494.79,4,Discover,116,2829.23,PIN,0.2061,0,1
TXN_6020,USER_7763,144.37,POS,2023-03-27 06:31:00,35724.0,Laptop,Mumbai,Groceries,0,0,8,155.47,1,Mastercard,200,2908.48,Password,0.8291,0,0
TXN_46088,USER_2714,3.54,ATM Withdrawal,2023-11-17 08:43:00,30122.65,Mobile,Sydney,Restaurants,0,0,7,158.73,2,Amex,4,4814.01,OTP,0.7642,0,0
TXN_15242,USER_6956,13.26,Online,2023-09-20 04:36:00,61487.58,Mobile,London,Groceries,0,0,9,409.11,4,Amex,15,1674.17,PIN,0.9841,0,1
TXN_45307,USER_5261,17.99,Bank Transfer,2023-04-26 00:56:00,96549.63,Mobile,London,Clothing,0,0,11,424.95,0,Amex,139,2490.71,PIN,0.3667,0,0
TXN_26550,USER_3529,153.67,POS,2023-03-05 21:45:00,49487.07,Mobile,Sydney,Clothing,0,0,13,70.46,3,Visa,150,4957.63,OTP,0.7741,0,0
TXN_6034,USER_9418,70.71,POS,2023-09-19 11:00:00,32856.05,Tablet,Sydney,Electronics,0,0,11,315.57,3,Amex,2,212.36,OTP,0.1951,0,0
TXN_7905,USER_4574,3.37,POS,2023-03-01 02:17:00,36893.16,Laptop,Sydney,Restaurants,0,0,1,462.86,4,Mastercard,116,558.31,PIN,0.1696,0,1
TXN_32225,USER_6999,157.68,Online,2023-02-03 17:14:00,10182.62,Tablet,London,Electronics,0,0,9,106.06,2,Amex,229,2230.31,Biometric,0.9827,1,1
TXN_6017,USER_1687,82.06,POS,2023-09-09 10:55:00,7950.28,Mobile,New York,Groceries,0,1,1,193.5,0,Amex,52,302.33,PIN,0.9414,0,1
TXN_21879,USER_8884,5.32,ATM Withdrawal,2023-11-04 06:46:00,29798.65,Tablet,Mumbai,Clothing,0,0,6,326.03,4,Discover,10,745.05,Biometric,0.4979,1,1
TXN_2791,USER_9392,119.95,POS,2023-09-16 23:50:00,13855.65,Mobile,Mumbai,Electronics,0,1,12,129.11,0,Mastercard,91,2044.59,OTP,0.5708,1,0
TXN_42605,USER_8589,117.28,Online,2023-10-15 02:05:00,3767.23,Laptop,Sydney,Electronics,0,0,6,10.31,2,Amex,221,1890.99,Biometric,0.4682,0,0
TXN_5823,USER_8572,181.73,Online,2023-10-13 18:03:00,47292.37,Tablet,Mumbai,Travel,0,1,12,63.67,3,Amex,57,3586.61,Biometric,0.7188,1,0
TXN_15387,USER_7567,62.48,Bank Transfer,2023-03-01 08:18:00,43449.02,Mobile,Mumbai,Travel,0,0,5,325.07,4,Mastercard,157,3964.15,OTP,0.0323,0,1
TXN_29561,USER_4321,40.59,Online,2023-06-24 08:54:00,62096.26,Tablet,Mumbai,Restaurants,0,0,3,122.7,3,Amex,9,2330.48,OTP,0.215,0,0
TXN_39475,USER_9845,112.39,Bank Transfer,2023-12-26 16:57:00,70908.88,Tablet,Sydney,Groceries,0,0,2,413.55,0,Mastercard,82,3485.53,Password,0.4571,1,0
TXN_292,USER_6854,28.15,ATM Withdrawal,2023-04-09 21:33:00,31016.2,Mobile,New York,Restaurants,0,0,12,254.87,0,Discover,23,801.05,OTP,0.091,0,0
TXN_16957,USER_6108,117.73,POS,2023-10-16 17:27:00,74877.56,Tablet,Sydney,Restaurants,1,1,14,495.48,0,Visa,219,866.46,OTP,0.0956,0,0
TXN_30860,USER_6641,15.36,Bank Transfer,2023-11-11 02:15:00,37831.81,Laptop,Mumbai,Groceries,0,0,14,185.67,1,Amex,87,4298.23,Password,0.2789,0,0
TXN_14073,USER_3834,117.16,ATM Withdrawal,2023-12-07 23:53:00,27098.65,Mobile,Tokyo,Travel,0,1,14,497.79,3,Amex,167,116.07,OTP,0.881,0,1
TXN_21856,USER_4864,201.85,POS,2023-10-13 13:49:00,4154.2,Mobile,Tokyo,Electronics,0,0,6,229.49,2,Mastercard,144,3906.3,OTP,0.0804,0,0
TXN_22079,USER_6688,149.61,POS,2023-12-28 22:45:00,69323.72,Laptop,Sydney,Electronics,0,1,6,356.61,3,Amex,71,3940.39,Biometric,0.5208,1,0
TXN_17023,USER_9070,226.29,POS,2023-07-24 13:06:00,75649.09,Laptop,London,Electronics,0,0,5,94.12,0,Discover,130,3043.38,Password,0.8839,0,1
TXN_8739,USER_2793,46.84,Bank Transfer,2023-07-25 04:51:00,31019.08,Tablet,New York,Travel,0,0,14,377.67,2,Visa,7,2066.62,Biometric,0.9745,1,1
TXN_15825,USER_4863,82.54,Bank Transfer,2023-09-25 12:04:00,38836.67,Tablet,Tokyo,Groceries,0,0,12,84.02,4,Visa,135,150.75,Password,0.2806,0,1
TXN_2741,USER_7142,16.98,Online,2023-10-26 13:57:00,69035.41,Tablet,Tokyo,Travel,0,0,3,235.83,1,Amex,94,2912.49,Password,0.3388,0,0
TXN_18048,USER_2597,38.75,Online,2023-09-27 07:23:00,17387.96,Laptop,Mumbai,Electronics,0,0,6,457.1,3,Discover,216,1575.68,Biometric,0.6657,0,0
TXN_49936,USER_6079,305.14,Online,2023-02-21 03:38:00,76589.09,Laptop,Tokyo,Travel,0,0,8,129.07,1,Mastercard,85,4906.18,Biometric,0.6042,0,0
TXN_17372,USER_4370,68.78,Online,2023-08-04 08:35:00,62815.77,Laptop,New York,Groceries,0,0,5,467.5,3,Discover,70,1119.49,PIN,0.6813,1,0
TXN_22021,USER_2030,49.26,Bank Transfer,2023-03-08 01:15:00,3624.33,Tablet,Sydney,Travel,0,0,13,61.04,2,Discover,229,614.8,PIN,0.8769,0,1
TXN_46364,USER_3127,5.0,Online,2023-05-13 08:08:00,60075.24,Tablet,Mumbai,Groceries,0,0,5,307.9,4,Discover,116,2829.92,Password,0.2179,0,1
TXN_23537,USER_7640,0.8,POS,2023-03-14 19:43:00,16658.09,Laptop,Tokyo,Groceries,0,0,3,425.73,2,Mastercard,93,3948.56,Biometric,0.7136,1,0
TXN_45499,USER_3389,29.2,Online,2023-09-21 05:42:00,66166.15,Mobile,New York,Groceries,0,0,14,232.07,1,Visa,46,1484.21,Password,0.8392,0,0
TXN_40185,USER_8090,170.87,ATM Withdrawal,2023-02-09 06:38:00,29864.62,Laptop,Mumbai,Clothing,0,0,11,207.57,3,Visa,88,2099.09,Biometric,0.575,0,0
TXN_9613,USER_7975,45.8,Bank Transfer,2023-02-21 13:45:00,94938.23,Mobile,Mumbai,Travel,0,0,6,368.61,3,Amex,158,3413.07,OTP,0.2225,1,0
TXN_43281,USER_2846,77.25,POS,2023-05-01 01:11:00,14245.27,Tablet,Sydney,Groceries,1,0,12,192.13,0,Mastercard,3,3461.71,Biometric,0.599,0,0
TXN_37891,USER_7869,70.08,POS,2023-08-22 09:11:00,4792.45,Mobile,New York,Restaurants,0,0,4,45.2,1,Visa,127,1095.37,OTP,0.0672,0,0
TXN_26178,USER_5350,27.37,POS,2023-05-30 00:29:00,74744.35,Mobile,London,Electronics,0,0,3,439.77,4,Amex,187,3265.08,OTP,0.2937,0,1
TXN_45892,USER_8026,62.0,POS,2023-03-16 21:27:00,36146.11,Mobile,Tokyo,Clothing,0,0,5,451.0,1,Mastercard,161,1002.64,PIN,0.5693,0,0
TXN_20933,USER_6545,33.64,POS,2023-10-29 23:31:00,9674.18,Tablet,Tokyo,Travel,0,0,10,271.4,4,Amex,55,4345.67,OTP,0.1238,0,1
TXN_40971,USER_8142,32.25,ATM Withdrawal,2023-08-05 12:29:00,80244.56,Laptop,Tokyo,Restaurants,0,0,7,160.14,2,Amex,59,4792.4,Password,0.4924,0,0
TXN_22224,USER_6141,287.98,Bank Transfer,2023-11-27 04:18:00,13238.9,Tablet,Tokyo,Restaurants,0,0,9,40.71,3,Mastercard,19,4819.85,Password,0.1186,1,0
TXN_24381,USER_1151,266.58,Online,2023-04-09 09:22:00,36685.47,Mobile,New York,Electronics,0,0,13,33.58,4,Amex,195,4150.2,PIN,0.4873,1,1
TXN_34855,USER_4796,66.23,Online,2023-05-02 01:32:00,18347.86,Mobile,London,Travel,0,0,9,492.14,4,Visa,225,1617.83,Password,0.6782,0,1
TXN_48577,USER_7551,300.74,ATM Withdrawal,2023-04-22 17:49:00,26420.43,Mobile,Tokyo,Electronics,0,0,12,250.69,1,Discover,62,102.83,Password,0.8028,0,0
TXN_38536,USER_4371,76.19,Online,2023-11-21 03:07:00,78605.45,Mobile,Sydney,Restaurants,0,0,2,119.83,2,Mastercard,59,4001.3,PIN,0.6962,1,0
TXN_31755,USER_4018,29.84,Online,2023-11-23 04:58:00,32677.53,Tablet,New York,Travel,0,0,1,363.45,3,Visa,117,4205.45,PIN,0.159,1,0
TXN_7753,USER_3990,231.29,ATM Withdrawal,2023-12-12 16:32:00,86619.89,Laptop,Mumbai,Electronics,0,0,9,417.6,3,Amex,18,1588.39,Biometric,0.8838,1,1
TXN_46638,USER_4880,68.44,ATM Withdrawal,2023-05-27 16:33:00,78645.6,Laptop,London,Travel,0,0,3,339.58,3,Mastercard,203,985.65,Biometric,0.5559,1,0
TXN_43834,USER_8009,13.19,Bank Transfer,2023-09-23 08:26:00,38925.5,Laptop,Tokyo,Clothing,1,0,7,196.24,0,Amex,212,2924.24,PIN,0.448,0,0
TXN_26235,USER_3516,102.89,POS,2023-09-17 08:35:00,30695.67,Mobile,Tokyo,Electronics,0,0,4,32.36,1,Amex,62,92.81,Biometric,0.8142,0,0
TXN_44229,USER_2015,177.99,POS,2023-10-24 00:53:00,69959.25,Tablet,New York,Travel,0,1,5,62.24,2,Discover,208,4042.64,Password,0.0076,1,0
TXN_49596,USER_3068,120.32,Bank Transfer,2023-09-07 09:35:00,88693.55,Tablet,Mumbai,Electronics,0,0,11,230.14,3,Discover,198,1168.01,Password,0.8231,0,0
TXN_18552,USER_4464,26.47,Bank Transfer,2023-09-21 06:34:00,20500.38,Laptop,New York,Travel,0,0,13,391.12,2,Visa,194,712.35,Password,0.4645,0,0
TXN_43136,USER_8639,210.98,ATM Withdrawal,2023-12-07 16:48:00,14361.8,Tablet,Mumbai,Clothing,0,0,2,35.22,3,Discover,173,92.88,PIN,0.4504,0,0
TXN_36672,USER_8452,160.58,ATM Withdrawal,2023-06-03 11:14:00,60955.11,Tablet,New York,Restaurants,0,0,7,315.32,1,Amex,198,2927.89,Password,0.5051,0,0
TXN_43649,USER_8151,52.5,Online,2023-10-13 17:19:00,74184.21,Mobile,Tokyo,Restaurants,0,0,9,146.86,4,Visa,219,1370.95,Password,0.0756,0,1
TXN_3940,USER_2630,68.58,Bank Transfer,2023-11-03 18:27:00,55847.43,Mobile,Sydney,Electronics,0,0,12,317.51,1,Amex,234,637.53,PIN,0.3251,0,0
TXN_31496,USER_8210,8.26,Bank Transfer,2023-03-16 07:09:00,78451.8,Tablet,Mumbai,Travel,1,0,2,417.81,3,Discover,164,1041.91,Biometric,0.8759,0,1
TXN_26593,USER_2415,133.82,Bank Transfer,2023-10-07 21:29:00,94254.86,Tablet,Mumbai,Groceries,0,0,12,297.21,1,Mastercard,168,1396.62,PIN,0.0451,1,0
TXN_23921,USER_8597,251.8,ATM Withdrawal,2023-10-03 12:05:00,87999.62,Mobile,New York,Restaurants,0,0,13,56.74,0,Amex,28,3030.98,OTP,0.7462,0,0
TXN_26402,USER_1797,44.29,Online,2023-03-17 08:06:00,52056.64,Mobile,New York,Clothing,0,0,14,400.96,0,Visa,170,4212.17,Biometric,0.9524,0,1
TXN_45942,USER_9047,25.05,Bank Transfer,2023-10-16 02:04:00,47100.97,Tablet,Tokyo,Clothing,0,0,5,105.48,2,Amex,204,2959.47,OTP,0.9297,0,1
TXN_48525,USER_5048,159.36,POS,2023-06-07 09:27:00,46150.37,Tablet,Mumbai,Electronics,0,0,4,96.4,2,Visa,200,2620.73,Password,0.9967,0,1
TXN_18315,USER_1948,154.59,ATM Withdrawal,2023-12-23 01:53:00,42889.03,Laptop,Mumbai,Electronics,0,0,12,12.45,2,Mastercard,118,4054.89,PIN,0.6357,1,0
TXN_36893,USER_3495,136.49,POS,2023-08-21 09:05:00,29450.32,Tablet,Sydney,Travel,0,0,2,341.6,3,Discover,160,3418.29,PIN,0.5891,0,0
TXN_26695,USER_9883,155.09,POS,2023-08-10 12:30:00,16524.51,Laptop,Sydney,Restaurants,0,0,7,219.58,4,Mastercard,2,2905.38,Password,0.0973,0,1
TXN_42127,USER_6177,51.97,ATM Withdrawal,2023-03-23 02:17:00,41278.5,Tablet,New York,Electronics,0,0,10,66.31,3,Visa,89,4297.64,Biometric,0.7717,0,0
TXN_14170,USER_5731,52.75,Bank Transfer,2023-12-10 05:42:00,26976.85,Laptop,Sydney,Clothing,0,0,12,151.45,0,Mastercard,170,3579.79,Biometric,0.0153,0,0
TXN_3732,USER_3828,71.39,Online,2023-02-13 20:55:00,53067.51,Laptop,New York,Electronics,0,0,14,302.66,3,Visa,105,2144.29,Password,0.0584,1,0
TXN_7881,USER_9978,50.8,ATM Withdrawal,2023-05-10 09:03:00,87491.78,Laptop,Sydney,Clothing,0,0,5,158.15,2,Discover,112,4890.79,Password,0.8669,1,1
TXN_6016,USER_8160,56.64,ATM Withdrawal,2023-04-05 21:03:00,34337.36,Mobile,New York,Electronics,0,0,11,120.63,2,Mastercard,230,678.61,Biometric,0.8361,1,0
TXN_23029,USER_6974,23.31,ATM Withdrawal,2023-11-05 14:44:00,2489.44,Tablet,New York,Clothing,0,0,14,104.81,3,Discover,232,1519.96,PIN,0.0365,0,0
TXN_35473,USER_8207,145.45,ATM Withdrawal,2023-08-08 09:53:00,36784.22,Tablet,Sydney,Restaurants,0,0,13,259.93,3,Visa,71,3207.3,Password,0.4347,1,0
TXN_49685,USER_6150,9.65,Bank Transfer,2023-05-18 14:52:00,92112.94,Laptop,Mumbai,Restaurants,0,0,1,436.66,1,Mastercard,4,1907.59,Password,0.1251,0,0
TXN_4817,USER_3936,268.52,Online,2023-01-09 05:33:00,52543.18,Mobile,London,Clothing,0,0,13,371.12,0,Visa,6,4534.39,Password,0.2972,0,0
TXN_41693,USER_6427,23.32,POS,2023-09-26 16:28:00,75259.34,Mobile,London,Travel,0,0,11,88.25,1,Discover,45,4967.61,Biometric,0.8339,0,0
TXN_12007,USER_8881,19.23,Bank Transfer,2023-11-16 18:29:00,99404.85,Mobile,New York,Groceries,1,0,8,337.51,4,Visa,88,1290.43,Password,0.4605,1,1
TXN_41327,USER_7445,6.17,POS,2023-10-01 21:59:00,70452.68,Tablet,London,Groceries,0,0,14,47.22,4,Discover,7,3239.85,OTP,0.6261,0,1
TXN_9506,USER_1292,29.37,Online,2023-12-24 16:44:00,6376.12,Tablet,Mumbai,Travel,0,0,5,472.07,4,Amex,117,1522.44,Password,0.99,0,1
TXN_44798,USER_6498,18.36,Bank Transfer,2023-05-26 19:14:00,88596.86,Laptop,Tokyo,Groceries,0,0,1,427.01,4,Visa,176,2034.61,Password,0.3229,1,1
TXN_34062,USER_7432,52.59,Bank Transfer,2023-02-28 19:25:00,24496.15,Tablet,New York,Travel,0,0,3,98.36,3,Amex,48,2689.52,Password,0.7777,0,0
TXN_27474,USER_3832,376.37,POS,2023-04-18 22:06:00,49116.13,Laptop,New York,Electronics,0,0,11,136.33,0,Visa,237,3984.53,OTP,0.5833,0,0
TXN_31143,USER_6128,469.43,Online,2023-04-21 09:10:00,52125.14,Laptop,Mumbai,Clothing,0,0,13,462.31,4,Amex,15,165.87,OTP,0.5912,1,1
TXN_21235,USER_2438,186.24,Online,2023-09-26 05:30:00,18322.9,Laptop,London,Travel,0,0,9,323.17,1,Visa,32,1453.65,Biometric,0.3756,0,0
TXN_1390,USER_4598,35.02,Online,2023-03-03 10:04:00,93166.03,Mobile,New York,Clothing,1,1,14,366.68,2,Mastercard,30,4882.6,Biometric,0.9513,0,1
TXN_38249,USER_5930,119.32,POS,2023-08-10 18:07:00,31537.89,Laptop,Tokyo,Electronics,0,0,4,143.86,0,Amex,34,277.94,Password,0.8934,1,1
TXN_37624,USER_3748,92.61,Online,2023-08-26 16:08:00,72970.82,Tablet,Mumbai,Clothing,0,0,1,191.55,2,Visa,203,2406.42,PIN,0.6012,0,0
TXN_42028,USER_6162,10.15,POS,2023-02-27 02:40:00,6991.1,Mobile,Mumbai,Electronics,0,0,6,166.95,4,Mastercard,55,822.58,Biometric,0.43,0,1
TXN_20834,USER_2642,13.14,POS,2023-04-02 19:32:00,23806.33,Tablet,Tokyo,Groceries,0,0,11,150.45,2,Amex,201,1710.18,Biometric,0.5644,0,0
TXN_14757,USER_4156,51.35,Online,2023-11-04 09:55:00,11501.26,Laptop,London,Electronics,0,0,11,436.88,3,Amex,85,938.97,OTP,0.5535,0,0
TXN_26396,USER_5571,11.98,POS,2023-09-02 06:16:00,907.29,Mobile,London,Electronics,0,0,12,118.82,4,Mastercard,92,3884.79,Password,0.7148,0,1
TXN_6808,USER_5763,13.31,POS,2023-01-27 15:03:00,25559.94,Mobile,Mumbai,Restaurants,0,0,7,62.27,1,Visa,25,4111.49,PIN,0.8653,0,1
TXN_9225,USER_9283,72.49,Online,2023-01-13 06:38:00,22118.14,Tablet,London,Electronics,0,0,5,100.2,0,Discover,29,4473.62,OTP,0.2904,0,0
TXN_48394,USER_4260,152.06,Online,2023-05-02 05:12:00,77353.87,Laptop,Tokyo,Restaurants,0,0,9,21.01,0,Visa,230,2716.44,OTP,0.4928,0,0
TXN_5395,USER_4504,50.7,Online,2023-03-29 07:03:00,77270.18,Laptop,Mumbai,Clothing,0,0,2,49.55,4,Mastercard,185,4062.1,OTP,0.3298,1,1
TXN_6943,USER_1064,134.91,ATM Withdrawal,2023-09-23 00:51:00,93551.86,Tablet,Sydney,Restaurants,0,0,4,338.13,1,Mastercard,195,453.58,PIN,0.9466,1,1
TXN_23870,USER_1807,216.73,Bank Transfer,2023-01-18 04:56:00,89547.5,Mobile,London,Restaurants,0,1,5,436.23,4,Visa,178,2.83,OTP,0.3407,1,1
TXN_32492,USER_1995,275.07,Online,2023-08-09 14:59:00,64263.47,Laptop,Tokyo,Electronics,0,0,12,68.68,4,Discover,78,4052.01,Password,0.0026,0,1
TXN_36345,USER_1958,19.71,ATM Withdrawal,2023-02-28 09:44:00,68434.73,Mobile,Sydney,Restaurants,0,0,4,189.94,3,Amex,236,2187.67,Password,0.8988,0,1
TXN_10755,USER_3446,29.94,Bank Transfer,2023-12-30 04:19:00,21204.72,Mobile,New York,Travel,0,0,2,370.98,2,Discover,35,1339.95,OTP,0.8882,0,1
TXN_12301,USER_1991,18.3,Online,2023-06-24 10:35:00,1083.69,Mobile,Tokyo,Clothing,0,0,11,387.53,1,Mastercard,239,1169.21,PIN,0.7629,0,0
TXN_48386,USER_1872,33.34,ATM Withdrawal,2023-12-01 16:39:00,4358.8,Mobile,New York,Electronics,0,0,14,271.92,1,Amex,46,4257.54,Biometric,0.898,0,1
TXN_42745,USER_6832,2.65,ATM Withdrawal,2023-06-24 22:47:00,63231.42,Laptop,Tokyo,Electronics,1,0,10,11.96,0,Amex,2,2788.96,PIN,0.6463,1,0
TXN_29089,USER_6305,97.88,POS,2023-12-29 09:17:00,27699.17,Laptop,Sydney,Restaurants,0,0,1,169.96,2,Mastercard,119,2714.75,Biometric,0.0745,0,0
TXN_44712,USER_9970,7.41,ATM Withdrawal,2023-01-09 00:34:00,8316.6,Mobile,Mumbai,Travel,0,0,13,194.54,3,Visa,164,3201.41,OTP,0.9656,0,1
TXN_14343,USER_7452,3.96,Bank Transfer,2023-05-26 21:43:00,27213.94,Mobile,Sydney,Clothing,0,0,3,284.94,4,Discover,44,1198.68,Biometric,0.5355,1,1
TXN_38172,USER_6237,101.03,Bank Transfer,2023-01-15 01:14:00,34268.43,Tablet,Sydney,Travel,0,1,13,73.66,3,Amex,25,4814.77,Biometric,0.5137,0,0
TXN_5071,USER_5661,94.29,ATM Withdrawal,2023-05-21 07:09:00,86307.88,Tablet,Sydney,Restaurants,0,0,12,48.18,4,Visa,103,2219.62,Password,0.0704,0,1
TXN_24121,USER_3572,139.19,POS,2023-06-09 01:29:00,87573.85,Tablet,Sydney,Clothing,0,0,9,174.75,0,Visa,148,1537.86,OTP,0.1313,0,0
TXN_48809,USER_8893,335.32,Online,2023-02-26 22:08:00,35223.03,Tablet,London,Groceries,0,0,3,69.72,0,Visa,207,4287.83,PIN,0.9044,0,1
TXN_17820,USER_2977,213.95,Online,2023-11-20 21:58:00,85887.37,Mobile,Sydney,Travel,0,0,9,394.5,1,Visa,195,3063.29,Biometric,0.4833,0,0
TXN_1122,USER_8674,151.28,POS,2023-05-14 17:12:00,84811.03,Laptop,Sydney,Clothing,0,0,1,57.37,4,Mastercard,134,2778.56,Biometric,0.7025,1,1
TXN_11264,USER_2459,35.66,Bank Transfer,2023-05-03 04:36:00,78760.47,Laptop,Tokyo,Travel,0,0,14,301.52,1,Mastercard,234,1954.31,OTP,0.3993,0,0
TXN_30579,USER_2740,8.18,Bank Transfer,2023-02-22 07:07:00,69710.82,Tablet,Mumbai,Clothing,0,1,1,29.02,1,Visa,190,4075.29,Password,0.2903,0,0
TXN_45464,USER_8101,49.88,Bank Transfer,2023-12-13 01:24:00,38179.4,Laptop,Sydney,Restaurants,0,0,1,43.89,2,Mastercard,229,1250.06,OTP,0.0373,0,0
TXN_48216,USER_4103,118.79,ATM Withdrawal,2023-08-07 12:43:00,80256.83,Laptop,London,Restaurants,0,0,6,49.21,1,Visa,227,1358.79,OTP,0.3105,1,0
TXN_43044,USER_1348,4.83,ATM Withdrawal,2023-05-14 19:28:00,58786.45,Laptop,New York,Electronics,0,0,6,159.13,3,Amex,163,2685.89,Biometric,0.934,1,1
TXN_15656,USER_3369,82.85,Bank Transfer,2023-09-23 05:27:00,92320.59,Mobile,Mumbai,Travel,0,0,8,162.68,0,Amex,238,1316.34,OTP,0.2871,0,0
TXN_1900,USER_9648,142.72,Online,2023-08-06 10:58:00,85353.72,Tablet,London,Travel,1,0,4,352.45,0,Amex,34,559.04,Password,0.2556,1,0
TXN_147,USER_4748,151.58,POS,2023-10-31 22:59:00,36214.75,Laptop,New York,Electronics,0,1,14,343.02,1,Discover,1,228.54,OTP,0.6081,1,0
TXN_29642,USER_1345,89.19,Bank Transfer,2023-01-09 10:38:00,4656.55,Laptop,Tokyo,Clothing,0,0,10,233.5,2,Discover,209,3213.18,Password,0.3581,0,0
TXN_3211,USER_7579,121.44,Online,2023-05-28 21:51:00,18723.57,Mobile,Mumbai,Clothing,0,0,4,202.65,3,Mastercard,133,1320.66,PIN,0.4561,0,0
TXN_43850,USER_7458,41.83,Bank Transfer,2023-09-09 10:46:00,88803.41,Laptop,Tokyo,Clothing,0,1,2,226.95,3,Visa,142,2726.18,Password,0.8632,1,1
TXN_2354,USER_3990,249.35,Bank Transfer,2023-03-20 11:16:00,50873.72,Tablet,London,Groceries,1,0,9,144.49,1,Visa,71,4968.01,PIN,0.1412,0,0
TXN_31520,USER_9541,207.98,ATM Withdrawal,2023-03-14 11:13:00,62836.43,Tablet,New York,Groceries,0,0,8,464.16,4,Visa,67,4583.53,Biometric,0.1706,1,1
TXN_42583,USER_8350,24.17,Online,2023-07-16 19:18:00,1915.05,Mobile,Tokyo,Electronics,0,0,2,129.78,3,Visa,52,1193.45,Password,0.4485,0,0
TXN_43337,USER_3706,40.76,ATM Withdrawal,2023-03-20 01:53:00,10888.15,Laptop,Mumbai,Electronics,0,0,10,201.34,1,Mastercard,87,3035.56,Password,0.8856,1,1
TXN_45284,USER_2318,56.67,Online,2023-12-26 05:24:00,27861.61,Mobile,London,Groceries,0,0,12,175.74,3,Visa,85,3656.88,OTP,0.1708,1,0
TXN_46956,USER_5811,72.15,ATM Withdrawal,2023-06-02 15:06:00,92833.34,Laptop,Mumbai,Electronics,0,0,13,218.47,3,Visa,226,4699.6,OTP,0.531,0,0
TXN_48790,USER_1233,21.22,POS,2023-12-06 10:21:00,1217.62,Tablet,New York,Clothing,0,0,13,423.61,1,Visa,81,1836.76,PIN,0.2901,0,0
TXN_36585,USER_2785,13.51,Online,2023-05-03 22:22:00,70093.91,Mobile,Mumbai,Travel,0,0,4,298.23,0,Discover,60,3750.35,Password,0.6283,0,0
TXN_10465,USER_6423,11.49,POS,2023-03-25 00:57:00,45718.24,Mobile,Sydney,Restaurants,0,0,2,58.85,4,Amex,82,3788.32,Biometric,0.34,0,1
TXN_7821,USER_1108,49.64,POS,2023-08-18 12:58:00,26012.06,Mobile,Mumbai,Restaurants,0,0,3,416.78,0,Visa,216,4808.32,Password,0.3928,1,0
TXN_7205,USER_8140,41.15,Bank Transfer,2023-12-16 01:10:00,44747.47,Tablet,Sydney,Groceries,0,0,1,24.21,4,Amex,76,3638.73,OTP,0.2046,0,1
TXN_6413,USER_6317,83.14,POS,2023-02-16 09:07:00,99943.46,Laptop,Mumbai,Electronics,0,0,12,242.97,1,Amex,72,900.65,PIN,0.8611,0,1
TXN_34046,USER_3377,117.98,Online,2023-02-05 16:52:00,56065.92,Tablet,Tokyo,Travel,0,0,2,235.92,3,Visa,51,1482.77,OTP,0.4767,1,0
TXN_12728,USER_8393,33.28,Online,2023-08-27 00:49:00,57713.33,Laptop,Sydney,Restaurants,0,0,3,172.52,1,Mastercard,184,2697.93,Biometric,0.8019,0,0
TXN_6925,USER_2831,60.7,ATM Withdrawal,2023-12-24 14:17:00,82762.84,Mobile,Sydney,Groceries,0,1,5,288.41,1,Amex,233,2309.6,OTP,0.4815,0,0
TXN_27995,USER_5014,83.57,POS,2023-05-10 08:19:00,9984.54,Tablet,Sydney,Groceries,0,0,11,51.1,4,Mastercard,200,2664.62,OTP,0.7244,1,1
